,unitid,year,fips,level_of_study,tuition_type,tuition_fees_ft,tuition_ft,fees_ft,credit_hour_charge_pt,tuition_published,fees_published,tuition_fees_published,tuition_pub_pct_increase,fees_pub_pct_increase,ingested_at_utc
227,102377,2021,1,1,4,22614.0,19594.0,3020.0,833.0,19594.0,3020.0,22614.0,,,2026-02-13T03:05:35
228,102377,2021,1,2,2,23398.0,20378.0,3020.0,1367.0,,,,,,2026-02-13T03:05:35
229,102377,2021,1,2,3,23398.0,20378.0,3020.0,1367.0,,,,,,2026-02-13T03:05:35
230,102377,2021,1,2,4,23398.0,20378.0,3020.0,1367.0,,,,,,2026-02-13T03:05:35
231,102395,2021,1,1,2,17424.0,17424.0,0.0,484.0,16418.0,0.0,16418.0,,,2026-02-13T03:05:35
232,102395,2021,1,1,3,17424.0,17424.0,0.0,484.0,16418.0,0.0,16418.0,,,2026-02-13T03:05:35
233,102395,2021,1,1,4,17424.0,17424.0,0.0,484.0,16418.0,0.0,16418.0,,,2026-02-13T03:05:35
234,102395,2021,1,2,2,19440.0,19440.0,0.0,720.0,,,,,,2026-02-13T03:05:35
235,102395,2021,1,2,3,19440.0,19440.0,0.0,720.0,,,,,,2026-02-13T03:05:35
236,102395,2021,1,2,4,19440.0,19440.0,0.0,720.0,,,,,,2026-02-13T03:05:35
237,102429,2021,1,1,2,5214.0,3936.0,1278.0,123.0,3936.0,1278.0,5214.0,,,2026-02-13T03:05:35
238,102429,2021,1,1,3,5214.0,3936.0,1278.0,123.0,3936.0,1278.0,5214.0,,,2026-02-13T03:05:35
239,102429,2021,1,1,4,9150.0,7872.0,1278.0,246.0,7872.0,1278.0,9150.0,,,2026-02-13T03:05:35
240,102553,2021,2,1,2,8750.0,7224.0,1526.0,258.0,7224.0,1398.0,8622.0,,,2026-02-13T03:05:35
241,102553,2021,2,1,3,8750.0,7224.0,1526.0,258.0,7224.0,1398.0,8622.0,,,2026-02-13T03:05:35
242,102553,2021,2,1,4,25228.0,23072.0,2156.0,824.0,23072.0,2156.0,25228.0,,,2026-02-13T03:05:35
243,102553,2021,2,2,2,12148.0,10773.0,1375.0,513.0,,,,,,2026-02-13T03:05:35
244,102553,2021,2,2,3,12148.0,10773.0,1375.0,513.0,,,,,,2026-02-13T03:05:35
245,102553,2021,2,2,4,24496.0,22659.0,1837.0,1079.0,,,,,,2026-02-13T03:05:35
246,102580,2021,2,1,2,10900.0,10200.0,700.0,425.0,10200.0,700.0,10900.0,,,2026-02-13T03:05:35
247,102580,2021,2,1,3,10900.0,10200.0,700.0,425.0,10200.0,700.0,10900.0,,,2026-02-13T03:05:35
248,102580,2021,2,1,4,10900.0,10200.0,700.0,425.0,10200.0,700.0,10900.0,,,2026-02-13T03:05:35
249,102614,2021,2,1,2,9221.0,7296.0,1925.0,262.0,5616.0,1632.0,7248.0,,,2026-02-13T03:05:35
250,102614,2021,2,1,3,9221.0,7296.0,1925.0,262.0,5616.0,1632.0,7248.0,,,2026-02-13T03:05:35
251,102614,2021,2,1,4,25654.0,23087.0,2567.0,828.0,19200.0,2184.0,21384.0,,,2026-02-13T03:05:35
252,102614,2021,2,2,2,12958.0,11265.0,1693.0,539.0,,,,,,2026-02-13T03:05:35
253,102614,2021,2,2,3,12958.0,11265.0,1693.0,539.0,,,,,,2026-02-13T03:05:35
254,102614,2021,2,2,4,25248.0,23095.0,2153.0,1105.0,,,,,,2026-02-13T03:05:35
255,102632,2021,2,1,2,8694.0,7121.0,1573.0,258.0,5616.0,1344.0,6960.0,,,2026-02-13T03:05:35
256,102632,2021,2,1,3,8694.0,7121.0,1573.0,258.0,5616.0,1344.0,6960.0,,,2026-02-13T03:05:35
257,102632,2021,2,1,4,24950.0,22742.0,2208.0,824.0,19200.0,1896.0,21096.0,,,2026-02-13T03:05:35
258,102632,2021,2,2,2,12318.0,10876.0,1442.0,513.0,,,,,,2026-02-13T03:05:35
259,102632,2021,2,2,3,12318.0,10876.0,1442.0,513.0,,,,,,2026-02-13T03:05:35
260,102632,2021,2,2,4,24783.0,22875.0,1908.0,1079.0,,,,,,2026-02-13T03:05:35
261,102669,2021,2,1,2,20760.0,20350.0,410.0,848.0,20350.0,410.0,20760.0,,,2026-02-13T03:05:35
262,102669,2021,2,1,3,20760.0,20350.0,410.0,848.0,20350.0,410.0,20760.0,,,2026-02-13T03:05:35
263,102669,2021,2,1,4,20760.0,20350.0,410.0,848.0,20350.0,410.0,20760.0,,,2026-02-13T03:05:35
264,102669,2021,2,2,2,12110.0,11700.0,410.0,650.0,,,,,,2026-02-13T03:05:35
265,102669,2021,2,2,3,12110.0,11700.0,410.0,650.0,,,,,,2026-02-13T03:05:35
266,102669,2021,2,2,4,12110.0,11700.0,410.0,650.0,,,,,,2026-02-13T03:05:35
267,102845,2021,53,1,2,17208.0,17208.0,0.0,,17289.0,0.0,17289.0,,,2026-02-13T03:05:35
268,102845,2021,53,1,3,17208.0,17208.0,0.0,,17289.0,0.0,17289.0,,,2026-02-13T03:05:35
269,102845,2021,53,1,4,17208.0,17208.0,0.0,,17289.0,0.0,17289.0,,,2026-02-13T03:05:35
270,104151,2021,4,1,2,11348.0,10710.0,638.0,765.0,10710.0,638.0,11348.0,,,2026-02-13T03:05:35
271,104151,2021,4,1,3,11348.0,10710.0,638.0,765.0,10710.0,638.0,11348.0,,,2026-02-13T03:05:35
272,104151,2021,4,1,4,29438.0,28800.0,638.0,1200.0,28800.0,638.0,29438.0,,,2026-02-13T03:05:35
273,104151,2021,4,2,2,12608.0,11720.0,888.0,837.0,,,,,,2026-02-13T03:05:35
274,104151,2021,4,2,3,12608.0,11720.0,888.0,837.0,,,,,,2026-02-13T03:05:35
275,104151,2021,4,2,4,24432.0,23544.0,888.0,1308.0,,,,,,2026-02-13T03:05:35
276,104160,2021,4,1,2,2700.0,2700.0,0.0,90.0,2700.0,200.0,2900.0,,,2026-02-13T03:05:35
277,104160,2021,4,1,3,2700.0,2700.0,0.0,90.0,2700.0,200.0,2900.0,,,2026-02-13T03:05:35
278,104160,2021,4,1,4,11250.0,11250.0,0.0,375.0,11250.0,200.0,11450.0,,,2026-02-13T03:05:35
279,104179,2021,4,1,2,12404.0,10990.0,1414.0,785.0,11299.0,1437.0,12736.0,0.0,0.0,2026-02-13T03:05:35
280,104179,2021,4,1,3,12404.0,10990.0,1414.0,785.0,11299.0,1437.0,12736.0,0.0,0.0,2026-02-13T03:05:35
281,104179,2021,4,1,4,35153.0,33739.0,1414.0,1406.0,35821.0,1437.0,37258.0,0.0,0.0,2026-02-13T03:05:35
282,104179,2021,4,2,2,13460.0,12106.0,1354.0,865.0,,,,,,2026-02-13T03:05:35
283,104179,2021,4,2,3,13460.0,12106.0,1354.0,865.0,,,,,,2026-02-13T03:05:35
284,104179,2021,4,2,4,33644.0,32290.0,1354.0,1794.0,,,,,,2026-02-13T03:05:35
285,104346,2021,4,1,2,2580.0,2580.0,0.0,86.0,2580.0,0.0,2580.0,,,2026-02-13T03:05:35
286,104346,2021,4,1,3,2580.0,2580.0,0.0,86.0,2580.0,0.0,2580.0,,,2026-02-13T03:05:35
287,104346,2021,4,1,4,5160.0,5160.0,0.0,172.0,5160.0,0.0,5160.0,,,2026-02-13T03:05:35
288,104425,2021,4,1,2,2184.0,2184.0,0.0,91.0,2184.0,0.0,2184.0,,,2026-02-13T03:05:35
289,104425,2021,4,1,3,2184.0,2184.0,0.0,91.0,2184.0,0.0,2184.0,,,2026-02-13T03:05:35
290,104425,2021,4,1,4,6240.0,6240.0,0.0,260.0,6240.0,0.0,6240.0,,,2026-02-13T03:05:35
291,104577,2021,4,1,2,2160.0,2160.0,0.0,90.0,2160.0,0.0,2160.0,,,2026-02-13T03:05:35
292,104577,2021,4,1,3,2160.0,2160.0,0.0,90.0,2160.0,0.0,2160.0,,,2026-02-13T03:05:35
293,104577,2021,4,1,4,9120.0,9120.0,0.0,380.0,9120.0,0.0,9120.0,,,2026-02-13T03:05:35
294,104586,2021,4,1,2,38966.0,37512.0,1454.0,1563.0,37512.0,1454.0,38966.0,,,2026-02-13T03:05:35
295,104586,2021,4,1,3,38966.0,37512.0,1454.0,1563.0,37512.0,1454.0,38966.0,,,2026-02-13T03:05:35
296,104586,2021,4,1,4,38966.0,37512.0,1454.0,1563.0,37512.0,1454.0,38966.0,,,2026-02-13T03:05:35
297,104586,2021,4,2,2,20210.0,18756.0,1454.0,1563.0,,,,,,2026-02-13T03:05:35
298,104586,2021,4,2,3,20210.0,18756.0,1454.0,1563.0,,,,,,2026-02-13T03:05:35
299,104586,2021,4,2,4,20210.0,18756.0,1454.0,1563.0,,,,,,2026-02-13T03:05:35
300,104665,2021,4,2,2,27475.0,26500.0,975.0,,,,,,,2026-02-13T03:05:35
301,104665,2021,4,2,3,27475.0,26500.0,975.0,,,,,,,2026-02-13T03:05:35
302,104665,2021,4,2,4,27475.0,26500.0,975.0,,,,,,,2026-02-13T03:05:35
303,104708,2021,4,1,2,2070.0,2040.0,30.0,85.0,2040.0,30.0,2070.0,,,2026-02-13T03:05:35
304,104708,2021,4,1,3,2070.0,2040.0,30.0,85.0,2040.0,30.0,2070.0,,,2026-02-13T03:05:35
305,104708,2021,4,1,4,7854.0,7824.0,30.0,326.0,7824.0,30.0,7854.0,,,2026-02-13T03:05:35
306,104717,2021,4,1,2,17189.0,16401.0,788.0,469.0,16500.0,1300.0,17800.0,,,2026-02-13T03:05:35
307,104717,2021,4,1,3,17189.0,16401.0,788.0,469.0,16500.0,1300.0,17800.0,,,2026-02-13T03:05:35
308,104717,2021,4,1,4,17189.0,16401.0,788.0,469.0,16500.0,1300.0,17800.0,,,2026-02-13T03:05:35
309,104717,2021,4,2,2,11538.0,10621.0,917.0,590.0,,,,,,2026-02-13T03:05:35
310,104717,2021,4,2,3,11538.0,10621.0,917.0,590.0,,,,,,2026-02-13T03:05:35
311,104717,2021,4,2,4,11538.0,10621.0,917.0,590.0,,,,,,2026-02-13T03:05:35
312,105145,2021,4,1,2,2070.0,2040.0,30.0,85.0,2040.0,30.0,2070.0,,,2026-02-13T03:05:35
313,105145,2021,4,1,3,2070.0,2040.0,30.0,85.0,2040.0,30.0,2070.0,,,2026-02-13T03:05:35
314,105145,2021,4,1,4,7854.0,7824.0,30.0,326.0,7824.0,30.0,7854.0,,,2026-02-13T03:05:35
315,105154,2021,4,1,2,2070.0,2040.0,30.0,85.0,2040.0,30.0,2070.0,,,2026-02-13T03:05:35
316,105154,2021,4,1,3,2070.0,2040.0,30.0,85.0,2040.0,30.0,2070.0,,,2026-02-13T03:05:35
317,105154,2021,4,1,4,7854.0,7824.0,30.0,326.0,7824.0,30.0,7854.0,,,2026-02-13T03:05:35
318,105206,2021,4,1,2,2136.0,1944.0,192.0,81.0,1944.0,192.0,2136.0,,,2026-02-13T03:05:35
319,105206,2021,4,1,3,2136.0,1944.0,192.0,81.0,1944.0,192.0,2136.0,,,2026-02-13T03:05:35
320,105206,2021,4,1,4,6996.0,6804.0,192.0,284.0,6816.0,192.0,7008.0,,,2026-02-13T03:05:35
321,105297,2021,4,1,2,1410.0,1320.0,90.0,55.0,1320.0,90.0,1410.0,,,2026-02-13T03:05:35
322,105297,2021,4,1,3,1410.0,1320.0,90.0,55.0,1320.0,90.0,1410.0,,,2026-02-13T03:05:35
323,105297,2021,4,1,4,1410.0,1320.0,90.0,55.0,1320.0,90.0,1410.0,,,2026-02-13T03:05:35
324,105330,2021,4,1,2,11527.0,10381.0,1146.0,761.0,10650.0,1246.0,11896.0,0.0,,2026-02-13T03:05:35
325,105330,2021,4,1,3,11527.0,10381.0,1146.0,761.0,10650.0,1246.0,11896.0,0.0,,2026-02-13T03:05:35
326,105330,2021,4,1,4,17761.0,16600.0,1161.0,1058.0,25396.0,1246.0,26642.0,0.0,,2026-02-13T03:05:35
327,105330,2021,4,2,2,11555.0,10724.0,831.0,546.0,,,,,,2026-02-13T03:05:35
328,105330,2021,4,2,3,11555.0,10724.0,831.0,546.0,,,,,,2026-02-13T03:05:35
329,105330,2021,4,2,4,20125.0,19266.0,859.0,1500.0,,,,,,2026-02-13T03:05:35
330,105349,2021,4,1,2,2428.0,1948.0,480.0,65.0,1948.0,480.0,2428.0,,,2026-02-13T03:05:35
331,105349,2021,4,1,3,2428.0,1948.0,480.0,82.0,1948.0,480.0,2428.0,,,2026-02-13T03:05:35
332,105349,2021,4,1,4,9850.0,9370.0,480.0,395.0,9370.0,480.0,9850.0,,,2026-02-13T03:05:35
333,105367,2021,4,1,2,13281.0,12641.0,640.0,499.0,,,,,,2026-02-13T03:05:35
334,105367,2021,4,1,3,13281.0,12641.0,640.0,499.0,,,,,,2026-02-13T03:05:35
335,105367,2021,4,1,4,13281.0,12641.0,640.0,499.0,,,,,,2026-02-13T03:05:35
336,105367,2021,4,2,2,11993.0,11253.0,740.0,649.0,,,,,,2026-02-13T03:05:35
337,105367,2021,4,2,3,11993.0,11253.0,740.0,649.0,,,,,,2026-02-13T03:05:35
338,105367,2021,4,2,4,11993.0,11253.0,740.0,649.0,,,,,,2026-02-13T03:05:35
339,105428,2021,4,1,2,2070.0,2040.0,30.0,85.0,2040.0,30.0,2070.0,,,2026-02-13T03:05:35
340,105428,2021,4,1,3,2070.0,2040.0,30.0,85.0,2040.0,30.0,2070.0,,,2026-02-13T03:05:35
341,105428,2021,4,1,4,7854.0,7824.0,30.0,326.0,7824.0,30.0,7854.0,,,2026-02-13T03:05:35
342,105525,2021,4,1,2,2250.0,2088.0,162.0,87.0,2088.0,162.0,2250.0,,,2026-02-13T03:05:35
343,105525,2021,4,1,3,2250.0,2088.0,162.0,87.0,2088.0,162.0,2250.0,,,2026-02-13T03:05:35
344,105525,2021,4,1,4,7566.0,7404.0,162.0,309.0,7404.0,162.0,7566.0,,,2026-02-13T03:05:35
345,105589,2021,4,1,2,34641.0,32976.0,1665.0,1374.0,32976.0,1725.0,34701.0,,,2026-02-13T03:05:35
346,105589,2021,4,1,3,34641.0,32976.0,1665.0,1374.0,32976.0,1725.0,34701.0,,,2026-02-13T03:05:35
347,105589,2021,4,1,4,34641.0,32976.0,1665.0,1374.0,32976.0,1725.0,34701.0,,,2026-02-13T03:05:35
348,105589,2021,4,2,2,15375.0,14880.0,495.0,620.0,,,,,,2026-02-13T03:05:35
349,105589,2021,4,2,3,15375.0,14880.0,495.0,620.0,,,,,,2026-02-13T03:05:35
350,105589,2021,4,2,4,15375.0,14880.0,495.0,620.0,,,,,,2026-02-13T03:05:35
351,105668,2021,4,1,2,2070.0,2040.0,30.0,85.0,2040.0,30.0,2070.0,,,2026-02-13T03:05:35
352,105668,2021,4,1,3,2070.0,2040.0,30.0,85.0,2040.0,30.0,2070.0,,,2026-02-13T03:05:35
353,105668,2021,4,1,4,7854.0,7824.0,30.0,326.0,7824.0,30.0,7854.0,,,2026-02-13T03:05:35
354,105747,2021,4,1,2,2070.0,2040.0,30.0,85.0,2040.0,30.0,2070.0,,,2026-02-13T03:05:35
355,105747,2021,4,1,3,2070.0,2040.0,30.0,85.0,2040.0,30.0,2070.0,,,2026-02-13T03:05:35
356,105747,2021,4,1,4,7854.0,7824.0,30.0,326.0,7824.0,30.0,7854.0,,,2026-02-13T03:05:35
357,105792,2021,4,1,2,2070.0,2040.0,30.0,85.0,2040.0,30.0,2070.0,,,2026-02-13T03:05:35
358,105792,2021,4,1,3,2070.0,2040.0,30.0,85.0,2040.0,30.0,2070.0,,,2026-02-13T03:05:35
359,105792,2021,4,1,4,7854.0,7824.0,30.0,326.0,7824.0,30.0,7854.0,,,2026-02-13T03:05:35
360,105899,2021,4,1,2,30624.0,28874.0,1750.0,1203.0,28874.0,1750.0,30624.0,,,2026-02-13T03:05:35
361,105899,2021,4,1,3,30624.0,28874.0,1750.0,1203.0,28874.0,1750.0,30624.0,,,2026-02-13T03:05:35
362,105899,2021,4,1,4,30624.0,28874.0,1750.0,1203.0,28874.0,1750.0,30624.0,,,2026-02-13T03:05:35
363,106148,2021,4,1,2,2600.0,2600.0,0.0,108.0,2600.0,0.0,2600.0,,,2026-02-13T03:05:35
364,106148,2021,4,1,3,2600.0,2600.0,0.0,108.0,2600.0,0.0,2600.0,,,2026-02-13T03:05:35
365,106148,2021,4,1,4,9332.0,9332.0,0.0,149.0,9332.0,0.0,9332.0,,,2026-02-13T03:05:35
366,106245,2021,5,1,2,9512.0,6495.0,3017.0,217.0,5729.0,2637.0,8366.0,,,2026-02-13T03:05:35
367,106245,2021,5,1,3,9512.0,6495.0,3017.0,217.0,5729.0,2637.0,8366.0,,,2026-02-13T03:05:35
368,106245,2021,5,1,4,21767.0,18750.0,3017.0,625.0,16320.0,2637.0,18957.0,,,2026-02-13T03:05:35
369,106245,2021,5,2,2,7594.0,5760.0,1834.0,320.0,,,,,,2026-02-13T03:05:35
370,106245,2021,5,2,3,7594.0,5760.0,1834.0,320.0,,,,,,2026-02-13T03:05:35
371,106245,2021,5,2,4,14884.0,13050.0,1834.0,725.0,,,,,,2026-02-13T03:05:35
372,106263,2021,5,1,2,8236.0,6708.0,1528.0,280.0,,,,,,2026-02-13T03:05:35
373,106263,2021,5,1,3,8236.0,6708.0,1528.0,280.0,,,,,,2026-02-13T03:05:35
374,106263,2021,5,1,4,15976.0,14448.0,1528.0,602.0,,,,,,2026-02-13T03:05:35
375,106263,2021,5,2,2,9462.0,7934.0,1528.0,441.0,,,,,,2026-02-13T03:05:35
376,106263,2021,5,2,3,9462.0,7934.0,1528.0,441.0,,,,,,2026-02-13T03:05:35
377,106263,2021,5,2,4,17652.0,16124.0,1528.0,896.0,,,,,,2026-02-13T03:05:35
378,106306,2021,5,1,2,8760.0,8760.0,0.0,365.0,8760.0,0.0,8760.0,,,2026-02-13T03:05:35
379,106306,2021,5,1,3,8760.0,8760.0,0.0,365.0,8760.0,0.0,8760.0,,,2026-02-13T03:05:35
380,106306,2021,5,1,4,8760.0,8760.0,0.0,365.0,8760.0,0.0,8760.0,,,2026-02-13T03:05:35
381,106342,2021,5,1,2,30414.0,29450.0,964.0,930.0,29450.0,964.0,30414.0,,,2026-02-13T03:05:35
382,106342,2021,5,1,3,30414.0,29450.0,964.0,930.0,29450.0,964.0,30414.0,,,2026-02-13T03:05:35
383,106342,2021,5,1,4,30414.0,29450.0,964.0,930.0,29450.0,964.0,30414.0,,,2026-02-13T03:05:35
384,106397,2021,5,1,2,9574.0,7666.0,1908.0,256.0,7666.0,1908.0,9574.0,,,2026-02-13T03:05:35
385,106397,2021,5,1,3,9574.0,7666.0,1908.0,256.0,7666.0,1908.0,9574.0,,,2026-02-13T03:05:35
386,106397,2021,5,1,4,26390.0,24482.0,1908.0,816.0,24482.0,1908.0,26390.0,,,2026-02-13T03:05:35
387,106397,2021,5,2,2,9018.0,7875.0,1143.0,438.0,,,,,,2026-02-13T03:05:35
388,106397,2021,5,2,3,9018.0,7875.0,1143.0,438.0,,,,,,2026-02-13T03:05:35
389,106397,2021,5,2,4,22563.0,21420.0,1143.0,1190.0,,,,,,2026-02-13T03:05:35
390,106412,2021,5,1,2,8064.0,5130.0,2934.0,171.0,5370.0,3028.0,8398.0,,,2026-02-13T03:05:35
391,106412,2021,5,1,3,8064.0,5130.0,2934.0,171.0,5370.0,3028.0,8398.0,,,2026-02-13T03:05:35
392,106412,2021,5,1,4,14574.0,11640.0,2934.0,388.0,12240.0,3028.0,15268.0,,,2026-02-13T03:05:35
393,106412,2021,5,2,2,7570.0,5184.0,2386.0,216.0,,,,,,2026-02-13T03:05:35
394,106412,2021,5,2,3,7570.0,5184.0,2386.0,216.0,,,,,,2026-02-13T03:05:35
395,106412,2021,5,2,4,14146.0,11760.0,2386.0,490.0,,,,,,2026-02-13T03:05:35
396,106449,2021,5,1,2,2928.0,2448.0,480.0,102.0,2448.0,480.0,2928.0,,,2026-02-13T03:05:35
397,106449,2021,5,1,3,2928.0,2448.0,480.0,102.0,2448.0,480.0,2928.0,,,2026-02-13T03:05:35
398,106449,2021,5,1,4,4656.0,4176.0,480.0,174.0,4176.0,480.0,4656.0,,,2026-02-13T03:05:35
399,106458,2021,5,1,2,7130.0,5232.0,1898.0,218.0,5232.0,1898.0,7130.0,,,2026-02-13T03:05:35
400,106458,2021,5,1,3,7130.0,5232.0,1898.0,218.0,5232.0,1898.0,7130.0,,,2026-02-13T03:05:35
401,106458,2021,5,1,4,12698.0,10800.0,1898.0,450.0,10800.0,1898.0,12698.0,,,2026-02-13T03:05:35
402,106458,2021,5,2,2,6422.0,4986.0,1436.0,277.0,,,,,,2026-02-13T03:05:35
403,106458,2021,5,2,3,6422.0,4986.0,1436.0,277.0,,,,,,2026-02-13T03:05:35
404,106458,2021,5,2,4,11408.0,9972.0,1436.0,554.0,,,,,,2026-02-13T03:05:35
405,106467,2021,5,1,2,7900.0,5736.0,2164.0,239.0,5736.0,2164.0,7900.0,,,2026-02-13T03:05:35
406,106467,2021,5,1,3,7900.0,5736.0,2164.0,239.0,5736.0,2164.0,7900.0,,,2026-02-13T03:05:35
407,106467,2021,5,1,4,13636.0,11472.0,2164.0,478.0,11472.0,2164.0,13636.0,,,2026-02-13T03:05:35
408,106467,2021,5,2,2,7037.0,5414.0,1623.0,301.0,,,,,,2026-02-13T03:05:35
409,106467,2021,5,2,3,7037.0,5414.0,1623.0,301.0,,,,,,2026-02-13T03:05:35
410,106467,2021,5,2,4,12450.0,10827.0,1623.0,602.0,,,,,,2026-02-13T03:05:35
411,106485,2021,5,1,2,8029.0,4779.0,3250.0,159.0,4779.0,3250.0,8029.0,,,2026-02-13T03:05:35
412,106485,2021,5,1,3,8029.0,4779.0,3250.0,159.0,4779.0,3250.0,8029.0,,,2026-02-13T03:05:35
413,106485,2021,5,1,4,13879.0,10629.0,3250.0,354.0,10629.0,3250.0,13879.0,,,2026-02-13T03:05:35
414,106485,2021,5,2,2,9223.0,6631.0,2592.0,276.0,,,,,,2026-02-13T03:05:35
415,106485,2021,5,2,3,9223.0,6631.0,2592.0,276.0,,,,,,2026-02-13T03:05:35
416,106485,2021,5,2,4,15103.0,12511.0,2592.0,521.0,,,,,,2026-02-13T03:05:35
417,106546,2021,5,1,2,12598.0,10098.0,2500.0,421.0,10098.0,2500.0,12598.0,,,2026-02-13T03:05:35
418,106546,2021,5,1,3,12598.0,10098.0,2500.0,421.0,10098.0,2500.0,12598.0,,,2026-02-13T03:05:35
419,106546,2021,5,1,4,12598.0,10098.0,2500.0,421.0,10098.0,2500.0,12598.0,,,2026-02-13T03:05:35
420,106625,2021,5,1,2,4118.0,2822.0,1296.0,96.0,2822.0,1296.0,4118.0,,,2026-02-13T03:05:35
421,106625,2021,5,1,3,4118.0,2822.0,1296.0,96.0,2822.0,1296.0,4118.0,,,2026-02-13T03:05:35
422,106625,2021,5,1,4,6350.0,5054.0,1296.0,189.0,5054.0,1296.0,6350.0,,,2026-02-13T03:05:35
423,106704,2021,5,1,2,9563.0,6870.0,2693.0,229.0,6870.0,2693.0,9563.0,,,2026-02-13T03:05:35
424,106704,2021,5,1,3,9563.0,6870.0,2693.0,229.0,6870.0,2693.0,9563.0,,,2026-02-13T03:05:35
425,106704,2021,5,1,4,16433.0,13740.0,2693.0,458.0,13740.0,2693.0,16433.0,,,2026-02-13T03:05:35
426,106704,2021,5,2,2,6773.0,5063.0,1710.0,281.0,,,,,,2026-02-13T03:05:35
427,106704,2021,5,2,3,6773.0,5063.0,1710.0,281.0,,,,,,2026-02-13T03:05:35
428,106704,2021,5,2,4,11835.0,10125.0,1710.0,563.0,,,,,,2026-02-13T03:05:35
429,106713,2021,5,1,2,17400.0,15900.0,1500.0,530.0,15900.0,1500.0,17400.0,,,2026-02-13T03:05:35
430,106713,2021,5,1,3,17400.0,15900.0,1500.0,530.0,15900.0,1500.0,17400.0,,,2026-02-13T03:05:35
431,106713,2021,5,1,4,17400.0,15900.0,1500.0,530.0,15900.0,1500.0,17400.0,,,2026-02-13T03:05:35
432,106795,2021,5,1,2,3570.0,2220.0,1350.0,74.0,2220.0,1350.0,3570.0,,,2026-02-13T03:05:35
433,106795,2021,5,1,3,3960.0,2610.0,1350.0,87.0,2610.0,1350.0,3960.0,,,2026-02-13T03:05:35
434,106795,2021,5,1,4,4410.0,3060.0,1350.0,102.0,3060.0,1350.0,4410.0,,,2026-02-13T03:05:35
435,106810,2021,5,1,2,15250.0,12650.0,2600.0,405.0,12650.0,2600.0,15250.0,,,2026-02-13T03:05:35
436,106810,2021,5,1,3,15250.0,12650.0,2600.0,405.0,12650.0,2600.0,15250.0,,,2026-02-13T03:05:35
437,106810,2021,5,1,4,15250.0,12650.0,2600.0,405.0,12650.0,2600.0,15250.0,,,2026-02-13T03:05:35
438,106883,2021,5,1,2,2820.0,2640.0,180.0,88.0,2640.0,180.0,2820.0,,,2026-02-13T03:05:35
439,106883,2021,5,1,3,3120.0,2940.0,180.0,98.0,2940.0,180.0,3120.0,,,2026-02-13T03:05:35
440,106883,2021,5,1,4,3720.0,3540.0,180.0,118.0,3540.0,180.0,3720.0,,,2026-02-13T03:05:35
441,106980,2021,5,1,2,4550.0,2700.0,1850.0,90.0,2700.0,1850.0,4550.0,0.0,,2026-02-13T03:05:35
442,106980,2021,5,1,3,5000.0,3000.0,2000.0,100.0,3000.0,2000.0,5000.0,0.0,,2026-02-13T03:05:35
443,106980,2021,5,1,4,6230.0,4110.0,2120.0,137.0,4110.0,2120.0,6230.0,0.0,,2026-02-13T03:05:35
444,106999,2021,5,1,2,2526.0,1776.0,750.0,74.0,1776.0,750.0,2526.0,,,2026-02-13T03:05:35
445,106999,2021,5,1,3,2850.0,2100.0,750.0,88.0,2112.0,750.0,2862.0,,,2026-02-13T03:05:35
446,106999,2021,5,1,4,3438.0,2688.0,750.0,112.0,2688.0,750.0,3438.0,,,2026-02-13T03:05:35
447,107044,2021,5,1,2,22230.0,21690.0,540.0,723.0,21690.0,540.0,22230.0,,,2026-02-13T03:05:35
448,107044,2021,5,1,3,22230.0,21690.0,540.0,723.0,21690.0,540.0,22230.0,,,2026-02-13T03:05:35
449,107044,2021,5,1,4,22230.0,21690.0,540.0,723.0,21690.0,540.0,22230.0,,,2026-02-13T03:05:35
450,107044,2021,5,2,2,11080.0,10540.0,540.0,642.0,,,,,,2026-02-13T03:05:35
451,107044,2021,5,2,3,11080.0,10540.0,540.0,642.0,,,,,,2026-02-13T03:05:35
452,107044,2021,5,2,4,11080.0,10540.0,540.0,642.0,,,,,,2026-02-13T03:05:35
453,107071,2021,5,1,2,7560.0,5880.0,1680.0,245.0,5880.0,1680.0,7560.0,,,2026-02-13T03:05:35
454,107071,2021,5,1,3,7560.0,5880.0,1680.0,245.0,5880.0,1680.0,7560.0,,,2026-02-13T03:05:35
455,107071,2021,5,1,4,9768.0,8088.0,1680.0,337.0,8088.0,1680.0,9768.0,,,2026-02-13T03:05:35
456,107071,2021,5,2,2,6930.0,5670.0,1260.0,315.0,,,,,,2026-02-13T03:05:35
457,107071,2021,5,2,3,6930.0,5670.0,1260.0,315.0,,,,,,2026-02-13T03:05:35
458,107071,2021,5,2,4,9108.0,7848.0,1260.0,436.0,,,,,,2026-02-13T03:05:35
459,107080,2021,5,1,2,33350.0,33000.0,350.0,1315.0,33000.0,350.0,33350.0,,,2026-02-13T03:05:35
460,107080,2021,5,1,3,33350.0,33000.0,350.0,1315.0,33000.0,350.0,33350.0,,,2026-02-13T03:05:35
461,107080,2021,5,1,4,33350.0,33000.0,350.0,1315.0,33000.0,350.0,33350.0,,,2026-02-13T03:05:35
462,107080,2021,5,2,2,33350.0,33000.0,350.0,1315.0,,,,,,2026-02-13T03:05:35
463,107080,2021,5,2,3,33350.0,33000.0,350.0,1315.0,,,,,,2026-02-13T03:05:35
464,107080,2021,5,2,4,33350.0,33000.0,350.0,1315.0,,,,,,2026-02-13T03:05:35
